airport,season,arr_flights,arr_delay,weather_adjusted,weather_share_adjusted,iata_code,name,type,municipality,latitude_deg,longitude_deg
LAR,Fall,779.0,9275.0,1514.444,0.163282371967655,LAR,Laramie Regional Airport,medium_airport,Laramie,41.31209945678711,-105.6750030517578
LAR,Spring,779.0,7595.0,1492.536,0.19651560236998025,LAR,Laramie Regional Airport,medium_airport,Laramie,41.31209945678711,-105.6750030517578
LAR,Summer,792.0,12150.0,1835.866,0.15110008230452676,LAR,Laramie Regional Airport,medium_airport,Laramie,41.31209945678711,-105.6750030517578
LAR,Winter,717.0,10873.0,1547.33,0.14230939023268646,LAR,Laramie Regional Airport,medium_airport,Laramie,41.31209945678711,-105.6750030517578
LAS,Fall,232002.0,2696548.0,409707.988,0.1519379547480705,LAS,Harry Reid International Airport,large_airport,Las Vegas,36.083361,-115.151817
LAS,Spring,220695.0,3139224.0,530094.5260000001,0.1688616441515483,LAS,Harry Reid International Airport,large_airport,Las Vegas,36.083361,-115.151817
LAS,Summer,229343.0,3914817.0,490144.43200000003,0.1252023867271446,LAS,Harry Reid International Airport,large_airport,Las Vegas,36.083361,-115.151817
LAS,Winter,188871.0,2503510.0,434839.864,0.17369208191698854,LAS,Harry Reid International Airport,large_airport,Las Vegas,36.083361,-115.151817
LAW,Fall,1393.0,20775.0,3893.71,0.18742286401925393,LAW,Lawton Fort Sill Regional Airport,medium_airport,Lawton,34.567699,-98.416603
LAW,Spring,1431.0,18093.0,5335.962,0.2949185872989554,LAW,Lawton Fort Sill Regional Airport,medium_airport,Lawton,34.567699,-98.416603
LAW,Summer,1468.0,24011.0,3442.074,0.1433540460622215,LAW,Lawton Fort Sill Regional Airport,medium_airport,Lawton,34.567699,-98.416603
LAW,Winter,1252.0,16851.0,7610.274,0.45162150614206875,LAW,Lawton Fort Sill Regional Airport,medium_airport,Lawton,34.567699,-98.416603
LAX,Fall,243436.0,2412847.0,273537.962,0.11336730509642758,LAX,Los Angeles International Airport,large_airport,Los Angeles,33.942501,-118.407997
LAX,Spring,233124.0,2724705.0,319066.592,0.1171013346398968,LAX,Los Angeles International Airport,large_airport,Los Angeles,33.942501,-118.407997
LAX,Summer,258252.0,4057243.0,447083.104,0.11019381979339171,LAX,Los Angeles International Airport,large_airport,Los Angeles,33.942501,-118.407997
LAX,Winter,202361.0,2577966.0,382878.14,0.1485194684491572,LAX,Los Angeles International Airport,large_airport,Los Angeles,33.942501,-118.407997
LBB,Fall,8979.0,107799.0,9336.372,0.08660907800628947,LBB,Lubbock Preston Smith International Airport,medium_airport,Lubbock,33.663601,-101.822998
LBB,Spring,8307.0,131870.0,18148.846,0.1376267991203458,LBB,Lubbock Preston Smith International Airport,medium_airport,Lubbock,33.663601,-101.822998
LBB,Summer,9152.0,172894.0,17200.178,0.0994839497032864,LBB,Lubbock Preston Smith International Airport,medium_airport,Lubbock,33.663601,-101.822998
LBB,Winter,7211.0,103998.0,13268.744,0.12758653051020213,LBB,Lubbock Preston Smith International Airport,medium_airport,Lubbock,33.663601,-101.822998
LBE,Fall,895.0,7156.0,1654.02,0.23113750698714366,LBE,Arnold Palmer Regional Airport,medium_airport,Latrobe,40.275902,-79.4048
LBE,Spring,928.0,10688.0,1996.88,0.18683383233532935,LBE,Arnold Palmer Regional Airport,medium_airport,Latrobe,40.275902,-79.4048
LBE,Summer,1188.0,14146.0,3108.246,0.21972614166548848,LBE,Arnold Palmer Regional Airport,medium_airport,Latrobe,40.275902,-79.4048
LBE,Winter,541.0,6544.0,772.9300000000001,0.1181127750611247,LBE,Arnold Palmer Regional Airport,medium_airport,Latrobe,40.275902,-79.4048
LBF,Fall,779.0,7125.0,1034.108,0.1451379649122807,LBF,North Platte Regional Airport Lee Bird Field,medium_airport,North Platte,41.12620163,-100.6839981
LBF,Spring,782.0,8178.0,960.448,0.11744289557348984,LBF,North Platte Regional Airport Lee Bird Field,medium_airport,North Platte,41.12620163,-100.6839981
LBF,Summer,802.0,14833.0,1413.96,0.0953252882087238,LBF,North Platte Regional Airport Lee Bird Field,medium_airport,North Platte,41.12620163,-100.6839981
LBF,Winter,805.0,14164.0,671.63,0.04741810223100819,LBF,North Platte Regional Airport Lee Bird Field,medium_airport,North Platte,41.12620163,-100.6839981
LBL,Fall,779.0,7216.0,910.786,0.12621757206208425,LBL,Liberal Mid-America Regional Airport,medium_airport,Liberal,37.0442009,-100.9599991
LBL,Spring,779.0,7514.0,1497.574,0.1993044982698962,LBL,Liberal Mid-America Regional Airport,medium_airport,Liberal,37.0442009,-100.9599991
LBL,Summer,788.0,9360.0,1064.5720000000001,0.1137363247863248,LBL,Liberal Mid-America Regional Airport,medium_airport,Liberal,37.0442009,-100.9599991
LBL,Winter,655.0,6162.0,682.604,0.11077637130801689,LBL,Liberal Mid-America Regional Airport,medium_airport,Liberal,37.0442009,-100.9599991
LCH,Fall,2474.0,28156.0,5341.634,0.1897156556329024,LCH,Lake Charles Regional Airport,medium_airport,Lake Charles,30.126100540161133,-93.22329711914062
LCH,Spring,2319.0,25114.0,6605.204,0.26300883969100897,LCH,Lake Charles Regional Airport,medium_airport,Lake Charles,30.126100540161133,-93.22329711914062
LCH,Summer,2451.0,34123.0,6122.786,0.17943281657533042,LCH,Lake Charles Regional Airport,medium_airport,Lake Charles,30.126100540161133,-93.22329711914062
LCH,Winter,1977.0,27087.0,9714.71,0.35864842913574774,LCH,Lake Charles Regional Airport,medium_airport,Lake Charles,30.126100540161133,-93.22329711914062
LCK,Fall,1000.0,13730.0,3848.126,0.2802713765477058,LCK,Rickenbacker International Airport,medium_airport,Columbus,39.813801,-82.927803
LCK,Spring,1348.0,27881.0,3867.846,0.13872694666618846,LCK,Rickenbacker International Airport,medium_airport,Columbus,39.813801,-82.927803
LCK,Summer,2026.0,45005.0,9484.662,0.21074685034996113,LCK,Rickenbacker International Airport,medium_airport,Columbus,39.813801,-82.927803
LCK,Winter,819.0,13592.0,3187.178,0.23448925838728663,LCK,Rickenbacker International Airport,medium_airport,Columbus,39.813801,-82.927803
LEX,Fall,12267.0,125452.0,20510.068,0.1634893664509135,LEX,Blue Grass Airport,medium_airport,Lexington,38.035066,-84.606738
LEX,Spring,12017.0,140649.0,22018.82,0.15655155742308868,LEX,Blue Grass Airport,medium_airport,Lexington,38.035066,-84.606738
LEX,Summer,13073.0,256946.0,49835.756,0.1939542004934889,LEX,Blue Grass Airport,medium_airport,Lexington,38.035066,-84.606738
LEX,Winter,9699.0,112097.0,22934.84,0.20459816052169102,LEX,Blue Grass Airport,medium_airport,Lexington,38.035066,-84.606738
LFT,Fall,6409.0,77093.0,10780.218,0.1398339408247182,LFT,Lafayette Regional Airport,medium_airport,Lafayette,30.205299,-91.987602
LFT,Spring,6230.0,100033.0,19870.524,0.19863968890266212,LFT,Lafayette Regional Airport,medium_airport,Lafayette,30.205299,-91.987602
LFT,Summer,6471.0,121387.0,18474.894,0.15219829141506092,LFT,Lafayette Regional Airport,medium_airport,Lafayette,30.205299,-91.987602
LFT,Winter,5007.0,59266.0,11926.812,0.20124206121553673,LFT,Lafayette Regional Airport,medium_airport,Lafayette,30.205299,-91.987602
LGA,Fall,198338.0,2484041.0,527423.292,0.2123247128368654,LGA,LaGuardia Airport,large_airport,New York,40.777199,-73.872597
LGA,Spring,186514.0,2711583.0,540508.7540000001,0.19933328760358804,LGA,LaGuardia Airport,large_airport,New York,40.777199,-73.872597
LGA,Summer,192164.0,3967782.0,919025.8420000001,0.231622060385374,LGA,LaGuardia Airport,large_airport,New York,40.777199,-73.872597
LGA,Winter,164677.0,2311495.0,483561.054,0.20919839930434633,LGA,LaGuardia Airport,large_airport,New York,40.777199,-73.872597
LGB,Fall,20249.0,151648.0,12325.828000000001,0.08127919919814308,LGB,Long Beach International Airport,large_airport,Long Beach,33.816523,-118.149891
LGB,Spring,19652.0,145555.0,9894.578,0.0679782762529628,LGB,Long Beach International Airport,large_airport,Long Beach,33.816523,-118.149891
LGB,Summer,20004.0,188047.0,9827.704,0.052261955787648834,LGB,Long Beach International Airport,large_airport,Long Beach,33.816523,-118.149891
LGB,Winter,17568.0,140296.0,17244.39,0.1229143382562582,LGB,Long Beach International Airport,large_airport,Long Beach,33.816523,-118.149891
LIH,Fall,19046.0,103959.0,7675.822,0.07383508883309767,LIH,Lihue Airport,large_airport,"Lihue, Kauai",21.974393,-159.337146
LIH,Spring,17552.0,128689.0,8076.668000000001,0.06276113731554368,LIH,Lihue Airport,large_airport,"Lihue, Kauai",21.974393,-159.337146
LIH,Summer,20516.0,136952.0,7000.570000000001,0.051116960686956016,LIH,Lihue Airport,large_airport,"Lihue, Kauai",21.974393,-159.337146
LIH,Winter,15753.0,137784.0,14257.706,0.10347867676943621,LIH,Lihue Airport,large_airport,"Lihue, Kauai",21.974393,-159.337146
LIT,Fall,17660.0,173154.0,19437.65,0.11225643069175417,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport,Little Rock,34.729222,-92.223591
LIT,Spring,16785.0,235625.0,35903.58,0.15237593633952257,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport,Little Rock,34.729222,-92.223591
LIT,Summer,17995.0,338675.0,46993.612,0.1387572510518934,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport,Little Rock,34.729222,-92.223591
LIT,Winter,14420.0,185749.0,31774.522,0.17106160463851758,LIT,Bill & Hillary Clinton National Airport/Adams Field,medium_airport,Little Rock,34.729222,-92.223591
LNK,Fall,3571.0,52869.0,5059.322,0.09569543588870605,LNK,Lincoln Airport,medium_airport,Lincoln,40.844882,-96.76178
LNK,Spring,2857.0,52480.0,8033.726,0.15308166920731706,LNK,Lincoln Airport,medium_airport,Lincoln,40.844882,-96.76178
LNK,Summer,3385.0,94824.0,13503.16,0.1424023453977896,LNK,Lincoln Airport,medium_airport,Lincoln,40.844882,-96.76178
LNK,Winter,2624.0,57992.0,7942.408,0.1369569595806318,LNK,Lincoln Airport,medium_airport,Lincoln,40.844882,-96.76178
LNY,Winter,28.0,127.0,1.832,0.014425196850393701,LNY,Lanai Airport,medium_airport,Lanai City,20.785675,-156.951324
LRD,Fall,3314.0,28700.0,5618.9980000000005,0.1957839024390244,LRD,Laredo International Airport,medium_airport,Laredo,27.5438,-99.461601
LRD,Spring,3136.0,42512.0,8275.994,0.19467430372600678,LRD,Laredo International Airport,medium_airport,Laredo,27.5438,-99.461601
LRD,Summer,3404.0,53224.0,7344.404,0.13799045543363897,LRD,Laredo International Airport,medium_airport,Laredo,27.5438,-99.461601
LRD,Winter,2610.0,26295.0,5718.65,0.21748050960258603,LRD,Laredo International Airport,medium_airport,Laredo,27.5438,-99.461601
LSE,Fall,1535.0,15056.0,2345.15,0.15576182252922424,LSE,La Crosse Regional Airport,medium_airport,La Crosse,43.879002,-91.256699
LSE,Spring,1721.0,18105.0,4116.936,0.22739221209610602,LSE,La Crosse Regional Airport,medium_airport,La Crosse,43.879002,-91.256699
LSE,Summer,1754.0,31078.0,7532.5380000000005,0.2423752493725465,LSE,La Crosse Regional Airport,medium_airport,La Crosse,43.879002,-91.256699
LSE,Winter,1378.0,21398.0,8014.872,0.3745617347415646,LSE,La Crosse Regional Airport,medium_airport,La Crosse,43.879002,-91.256699
LWB,Fall,303.0,4420.0,546.0,0.12352941176470589,LWB,Greenbrier Valley Airport,medium_airport,Lewisburg,37.857914,-80.400438
LWB,Spring,351.0,4999.0,596.0,0.11922384476895379,LWB,Greenbrier Valley Airport,medium_airport,Lewisburg,37.857914,-80.400438
LWB,Summer,393.0,7824.0,1330.0,0.16998977505112475,LWB,Greenbrier Valley Airport,medium_airport,Lewisburg,37.857914,-80.400438
LWB,Winter,159.0,1431.0,0.0,0.0,LWB,Greenbrier Valley Airport,medium_airport,Lewisburg,37.857914,-80.400438
LWS,Fall,1161.0,4956.0,1203.982,0.24293422114608554,LWS,Lewiston Nez Perce County Airport,medium_airport,Lewiston,46.3745002746582,-117.01499938964844
LWS,Spring,1162.0,6838.0,862.086,0.12607282831237204,LWS,Lewiston Nez Perce County Airport,medium_airport,Lewiston,46.3745002746582,-117.01499938964844
LWS,Summer,1209.0,7926.0,1008.7760000000001,0.12727428715619482,LWS,Lewiston Nez Perce County Airport,medium_airport,Lewiston,46.3745002746582,-117.01499938964844
LWS,Winter,1112.0,14346.0,5516.112,0.3845052279381012,LWS,Lewiston Nez Perce County Airport,medium_airport,Lewiston,46.3745002746582,-117.01499938964844
LYH,Fall,2388.0,13967.0,3871.246,0.27717090284241425,LYH,Lynchburg Regional Airport - Preston Glenn Field,medium_airport,Lynchburg,37.326698,-79.200401
LYH,Spring,2106.0,19920.0,3945.8720000000003,0.19808594377510041,LYH,Lynchburg Regional Airport - Preston Glenn Field,medium_airport,Lynchburg,37.326698,-79.200401
LYH,Summer,2368.0,31963.0,7592.52,0.23754090667334107,LYH,Lynchburg Regional Airport - Preston Glenn Field,medium_airport,Lynchburg,37.326698,-79.200401
LYH,Winter,1838.0,21027.0,7310.438,0.3476690921196557,LYH,Lynchburg Regional Airport - Preston Glenn Field,medium_airport,Lynchburg,37.326698,-79.200401
MAF,Fall,12862.0,126978.0,15257.222,0.12015642079730347,MAF,Midland International Air and Space Port,medium_airport,Midland,31.942499,-102.202003
MAF,Spring,11977.0,175409.0,28811.662,0.1642541830806857,MAF,Midland International Air and Space Port,medium_airport,Midland,31.942499,-102.202003
MAF,Summer,12904.0,244975.0,30576.48,0.12481469537707929,MAF,Midland International Air and Space Port,medium_airport,Midland,31.942499,-102.202003
MAF,Winter,10309.0,113064.0,14701.956,0.13003215877732965,MAF,Midland International Air and Space Port,medium_airport,Midland,31.942499,-102.202003
MBS,Fall,2564.0,27899.0,3944.812,0.1413961790745188,MBS,MBS International Airport,medium_airport,Freeland,43.533181,-84.083104
MBS,Spring,2435.0,25391.0,4329.278,0.1705044307037927,MBS,MBS International Airport,medium_airport,Freeland,43.533181,-84.083104
MBS,Summer,2649.0,44102.0,4658.416,0.10562822547730262,MBS,MBS International Airport,medium_airport,Freeland,43.533181,-84.083104
MBS,Winter,2102.0,39498.0,8714.728000000001,0.22063719682009217,MBS,MBS International Airport,medium_airport,Freeland,43.533181,-84.083104
MCI,Fall,61568.0,561323.0,46716.608,0.08322589311323426,MCI,Kansas City International Airport,large_airport,Kansas City,39.301699,-94.713893
MCI,Spring,57512.0,730216.0,85169.76,0.11663639251947368,MCI,Kansas City International Airport,large_airport,Kansas City,39.301699,-94.713893
MCI,Summer,64219.0,1165425.0,127244.29400000001,0.10918273934401614,MCI,Kansas City International Airport,large_airport,Kansas City,39.301699,-94.713893
MCI,Winter,48466.0,546538.0,62477.026,0.11431414833003377,MCI,Kansas City International Airport,large_airport,Kansas City,39.301699,-94.713893
MCO,Fall,184133.0,2195849.0,256435.76,0.11678205559671909,MCO,Orlando International Airport,large_airport,Orlando,28.429399490356445,-81.30899810791016
MCO,Spring,200903.0,3661741.0,586027.412,0.16004065060854933,MCO,Orlando International Airport,large_airport,Orlando,28.429399490356445,-81.30899810791016
MCO,Summer,191000.0,4642207.0,747064.1,0.16092864880863778,MCO,Orlando International Airport,large_airport,Orlando,28.429399490356445,-81.30899810791016
MCO,Winter,173058.0,2676608.0,384874.14400000003,0.1437917483621061,MCO,Orlando International Airport,large_airport,Orlando,28.429399490356445,-81.30899810791016
MCW,Fall,715.0,10650.0,400.246,0.037581784037558685,MCW,Mason City Municipal Airport,medium_airport,Mason City,43.159801,-93.329716
MCW,Spring,785.0,8451.0,449.062,0.05313714353330967,MCW,Mason City Municipal Airport,medium_airport,Mason City,43.159801,-93.329716
MCW,Summer,758.0,18312.0,1923.558,0.10504357798165137,MCW,Mason City Municipal Airport,medium_airport,Mason City,43.159801,-93.329716
MCW,Winter,612.0,8879.0,866.244,0.09756098659758983,MCW,Mason City Municipal Airport,medium_airport,Mason City,43.159801,-93.329716
MDT,Fall,11630.0,107779.0,13182.662,0.12231197171990833,MDT,Harrisburg International Airport,medium_airport,Harrisburg,40.192838,-76.762333
MDT,Spring,11593.0,140416.0,19310.69,0.1375248547174111,MDT,Harrisburg International Airport,medium_airport,Harrisburg,40.192838,-76.762333
MDT,Summer,12452.0,250035.0,39908.17,0.15961033455316256,MDT,Harrisburg International Airport,medium_airport,Harrisburg,40.192838,-76.762333
MDT,Winter,9347.0,130002.0,25365.086,0.19511304441470131,MDT,Harrisburg International Airport,medium_airport,Harrisburg,40.192838,-76.762333
MDW,Fall,97984.0,771299.0,70025.352,0.09078885360930067,MDW,Chicago Midway International Airport,large_airport,Chicago,41.785999,-87.752403
MDW,Spring,92172.0,989529.0,87462.512,0.08838802298871483,MDW,Chicago Midway International Airport,large_airport,Chicago,41.785999,-87.752403
MDW,Summer,109366.0,1674678.0,198240.812,0.11837547994300994,MDW,Chicago Midway International Airport,large_airport,Chicago,41.785999,-87.752403
MDW,Winter,75050.0,689084.0,81171.416,0.11779611193990863,MDW,Chicago Midway International Airport,large_airport,Chicago,41.785999,-87.752403
MEI,Fall,795.0,10283.0,800.648,0.07786132451619178,MEI,Key Field / Meridian Regional Airport,medium_airport,Meridian,32.3326,-88.7519
MEI,Spring,853.0,21192.0,2134.0299999999997,0.10069979237448093,MEI,Key Field / Meridian Regional Airport,medium_airport,Meridian,32.3326,-88.7519
MEI,Summer,834.0,24660.0,3958.54,0.16052473641524737,MEI,Key Field / Meridian Regional Airport,medium_airport,Meridian,32.3326,-88.7519
MEI,Winter,806.0,12691.0,1976.498,0.1557401308013553,MEI,Key Field / Meridian Regional Airport,medium_airport,Meridian,32.3326,-88.7519
MEM,Fall,30270.0,295150.0,32046.332000000002,0.10857642554633239,MEM,Memphis International Airport,large_airport,Memphis,35.043845,-89.97634
MEM,Spring,29442.0,418195.0,58141.638,0.1390299692727077,MEM,Memphis International Airport,large_airport,Memphis,35.043845,-89.97634
MEM,Summer,31383.0,628181.0,79499.546,0.12655515846547413,MEM,Memphis International Airport,large_airport,Memphis,35.043845,-89.97634
MEM,Winter,23831.0,306238.0,43922.368,0.14342559708462047,MEM,Memphis International Airport,large_airport,Memphis,35.043845,-89.97634
MFE,Fall,6936.0,86895.0,8437.942000000001,0.09710503481212959,MFE,McAllen Miller International Airport,medium_airport,McAllen,26.176141,-98.237965
MFE,Spring,6394.0,125908.0,17257.894,0.13706749372557742,MFE,McAllen Miller International Airport,medium_airport,McAllen,26.176141,-98.237965
MFE,Summer,7235.0,167622.0,21304.784,0.12710016584935152,MFE,McAllen Miller International Airport,medium_airport,McAllen,26.176141,-98.237965
MFE,Winter,5596.0,76788.0,11164.774,0.14539737979892692,MFE,McAllen Miller International Airport,medium_airport,McAllen,26.176141,-98.237965
MFR,Fall,9295.0,64771.0,11655.934,0.17995606058266816,MFR,Rogue Valley International-Medford Airport,medium_airport,Medford,42.374199,-122.873001
MFR,Spring,8952.0,59089.0,6913.706,0.1170049586217401,MFR,Rogue Valley International-Medford Airport,medium_airport,Medford,42.374199,-122.873001
MFR,Summer,9861.0,97032.0,9854.544,0.10155973287162998,MFR,Rogue Valley International-Medford Airport,medium_airport,Medford,42.374199,-122.873001
MFR,Winter,7454.0,88558.0,25454.832,0.28743684365048894,MFR,Rogue Valley International-Medford Airport,medium_airport,Medford,42.374199,-122.873001
MGM,Fall,4377.0,41425.0,5834.952,0.14085581170790587,MGM,Montgomery Regional (Dannelly Field) Airport,medium_airport,Montgomery,32.300598,-86.393997
MGM,Spring,4410.0,62863.0,16323.25,0.25966387223008763,MGM,Montgomery Regional (Dannelly Field) Airport,medium_airport,Montgomery,32.300598,-86.393997
MGM,Summer,4518.0,91050.0,16689.924,0.18330504118616145,MGM,Montgomery Regional (Dannelly Field) Airport,medium_airport,Montgomery,32.300598,-86.393997
MGM,Winter,3667.0,53811.0,17755.62,0.3299626470424262,MGM,Montgomery Regional (Dannelly Field) Airport,medium_airport,Montgomery,32.300598,-86.393997
MGW,Fall,181.0,7027.0,1013.6120000000001,0.14424533940515158,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium_airport,Morgantown,39.643305,-79.917598
MGW,Spring,184.0,4285.0,1762.6399999999999,0.41135122520420064,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium_airport,Morgantown,39.643305,-79.917598
MGW,Summer,184.0,6350.0,989.0419999999999,0.15575464566929131,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium_airport,Morgantown,39.643305,-79.917598
MGW,Winter,156.0,6526.0,1590.5639999999999,0.24372724486668707,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium_airport,Morgantown,39.643305,-79.917598
MHK,Fall,2010.0,18797.0,3085.174,0.16413119114752353,MHK,Manhattan Regional Airport,medium_airport,Manhattan,39.14099884033203,-96.6707992553711
MHK,Spring,1835.0,19262.0,4461.518,0.2316227806042986,MHK,Manhattan Regional Airport,medium_airport,Manhattan,39.14099884033203,-96.6707992553711
MHK,Summer,1793.0,31866.0,6632.102,0.2081247097219607,MHK,Manhattan Regional Airport,medium_airport,Manhattan,39.14099884033203,-96.6707992553711
MHK,Winter,1812.0,19057.0,6880.26,0.36103583984887444,MHK,Manhattan Regional Airport,medium_airport,Manhattan,39.14099884033203,-96.6707992553711
MHT,Fall,9650.0,87384.0,6016.854,0.06885532820653667,MHT,Manchester-Boston Regional Airport,medium_airport,Manchester,42.932598,-71.435699
MHT,Spring,8581.0,112635.0,12641.444000000001,0.11223371065832113,MHT,Manchester-Boston Regional Airport,medium_airport,Manchester,42.932598,-71.435699
MHT,Summer,10288.0,184472.0,26673.452,0.14459349928444426,MHT,Manchester-Boston Regional Airport,medium_airport,Manchester,42.932598,-71.435699
MHT,Winter,7276.0,83067.0,8812.632,0.10609064971649391,MHT,Manchester-Boston Regional Airport,medium_airport,Manchester,42.932598,-71.435699
MIA,Fall,123221.0,1502918.0,186949.008,0.12439069064313556,MIA,Miami International Airport,large_airport,Miami,25.796011,-80.289751
MIA,Spring,137901.0,2320914.0,373811.032,0.1610619919566171,MIA,Miami International Airport,large_airport,Miami,25.796011,-80.289751
MIA,Summer,127840.0,2898183.0,416654.57,0.1437640652781415,MIA,Miami International Airport,large_airport,Miami,25.796011,-80.289751
MIA,Winter,124182.0,1911320.0,287130.04600000003,0.15022604587405564,MIA,Miami International Airport,large_airport,Miami,25.796011,-80.289751
MKE,Fall,36811.0,385418.0,40915.972,0.10615999252759342,MKE,General Mitchell International Airport,large_airport,Milwaukee,42.947201,-87.896599
MKE,Spring,35615.0,486798.0,54621.862,0.11220642237642718,MKE,General Mitchell International Airport,large_airport,Milwaukee,42.947201,-87.896599
MKE,Summer,37177.0,731813.0,96241.238,0.13151069740493815,MKE,General Mitchell International Airport,large_airport,Milwaukee,42.947201,-87.896599
MKE,Winter,29844.0,407377.0,49422.104,0.12131785545084774,MKE,General Mitchell International Airport,large_airport,Milwaukee,42.947201,-87.896599
MKG,Fall,217.0,948.0,65.0,0.06856540084388185,MKG,Muskegon County Airport,medium_airport,Muskegon,43.169498,-86.238197
MKG,Spring,295.0,1729.0,304.0,0.17582417582417584,MKG,Muskegon County Airport,medium_airport,Muskegon,43.169498,-86.238197
MKG,Summer,437.0,4110.0,173.0,0.04209245742092457,MKG,Muskegon County Airport,medium_airport,Muskegon,43.169498,-86.238197
MKG,Winter,244.0,3204.0,315.0,0.09831460674157304,MKG,Muskegon County Airport,medium_airport,Muskegon,43.169498,-86.238197
MKK,Winter,28.0,111.0,5.954000000000001,0.05363963963963964,MKK,Molokai Airport,medium_airport,Kaunakakai,21.152901,-157.095993
MLB,Fall,3209.0,16815.0,1272.246,0.0756613737734166,MLB,Melbourne Orlando International Airport,medium_airport,Melbourne,28.102009,-80.641088
MLB,Spring,3614.0,38632.0,6994.2660000000005,0.18104850900807623,MLB,Melbourne Orlando International Airport,medium_airport,Melbourne,28.102009,-80.641088
MLB,Summer,3270.0,44616.0,7026.508,0.1574885242962166,MLB,Melbourne Orlando International Airport,medium_airport,Melbourne,28.102009,-80.641088
MLB,Winter,3149.0,32676.0,4541.2080000000005,0.1389768637532134,MLB,Melbourne Orlando International Airport,medium_airport,Melbourne,28.102009,-80.641088
MLI,Fall,6283.0,75140.0,10513.392,0.13991738088900718,MLI,Quad City International Airport,medium_airport,Moline,41.448502,-90.5075
MLI,Spring,5997.0,81565.0,16858.23,0.20668460736835653,MLI,Quad City International Airport,medium_airport,Moline,41.448502,-90.5075
MLI,Summer,6212.0,119532.0,18837.424,0.1575931466050932,MLI,Quad City International Airport,medium_airport,Moline,41.448502,-90.5075
MLI,Winter,5058.0,83191.0,22523.544,0.27074496039235013,MLI,Quad City International Airport,medium_airport,Moline,41.448502,-90.5075
MLU,Fall,2660.0,20535.0,3765.132,0.18335193571950328,MLU,Monroe Regional Airport,medium_airport,Monroe,32.510899,-92.037697
MLU,Spring,2620.0,26835.0,6689.518,0.2492833240171418,MLU,Monroe Regional Airport,medium_airport,Monroe,32.510899,-92.037697
MLU,Summer,2745.0,37167.0,6217.054,0.16727349530497485,MLU,Monroe Regional Airport,medium_airport,Monroe,32.510899,-92.037697
MLU,Winter,2305.0,20905.0,4954.904,0.23702004305190147,MLU,Monroe Regional Airport,medium_airport,Monroe,32.510899,-92.037697
MOB,Fall,6519.0,49937.0,5701.834,0.11418054748983719,MOB,Mobile Regional Airport,medium_airport,Mobile,30.6912,-88.242798
MOB,Spring,6640.0,92219.0,21892.498,0.23739682711805593,MOB,Mobile Regional Airport,medium_airport,Mobile,30.6912,-88.242798
MOB,Summer,6931.0,126464.0,17929.714,0.14177721723178138,MOB,Mobile Regional Airport,medium_airport,Mobile,30.6912,-88.242798
MOB,Winter,5525.0,69537.0,18678.19,0.2686079353437738,MOB,Mobile Regional Airport,medium_airport,Mobile,30.6912,-88.242798
MOT,Fall,3069.0,26168.0,5463.246,0.20877583307856926,MOT,Minot International Airport,medium_airport,Minot,48.25801,-101.279123
MOT,Spring,3192.0,34249.0,10545.576000000001,0.3079090192414377,MOT,Minot International Airport,medium_airport,Minot,48.25801,-101.279123
MOT,Summer,3425.0,52980.0,14028.33,0.2647853907134768,MOT,Minot International Airport,medium_airport,Minot,48.25801,-101.279123
MOT,Winter,2700.0,52610.0,20115.178,0.38234514350883864,MOT,Minot International Airport,medium_airport,Minot,48.25801,-101.279123
MQT,Fall,1443.0,20834.0,6474.91,0.3107857348564846,MQT,Marquette/Sawyer International Airport,medium_airport,Gwinn,46.351498,-87.395884
MQT,Spring,1381.0,26998.0,12974.764,0.480582413512112,MQT,Marquette/Sawyer International Airport,medium_airport,Gwinn,46.351498,-87.395884
MQT,Summer,1614.0,30973.0,6383.654,0.20610383237012883,MQT,Marquette/Sawyer International Airport,medium_airport,Gwinn,46.351498,-87.395884
MQT,Winter,1168.0,36879.0,17887.276,0.48502605819029804,MQT,Marquette/Sawyer International Airport,medium_airport,Gwinn,46.351498,-87.395884
MRY,Fall,6031.0,65289.0,9402.95,0.14402043223207586,MRY,Monterey Regional Airport,medium_airport,Monterey,36.586777,-121.844183
MRY,Spring,5291.0,55293.0,8786.986,0.15891678874360227,MRY,Monterey Regional Airport,medium_airport,Monterey,36.586777,-121.844183
MRY,Summer,5826.0,99236.0,11902.822,0.11994459671893265,MRY,Monterey Regional Airport,medium_airport,Monterey,36.586777,-121.844183
MRY,Winter,4302.0,52587.0,6434.262,0.12235461235666609,MRY,Monterey Regional Airport,medium_airport,Monterey,36.586777,-121.844183
MSN,Fall,16735.0,181357.0,20877.628,0.11511895322485485,MSN,Dane County Regional Truax Field,medium_airport,Madison,43.1399,-89.337502
MSN,Spring,15079.0,207354.0,25704.018,0.12396200700251743,MSN,Dane County Regional Truax Field,medium_airport,Madison,43.1399,-89.337502
MSN,Summer,16559.0,301076.0,38954.598,0.12938460056597004,MSN,Dane County Regional Truax Field,medium_airport,Madison,43.1399,-89.337502
